,cost_per_kilometer,gdp,total_vehicles,people.count.index,jobs.count.index,average_number_remote_working_days,percentage_of_remote_workers,world_trade_volume,share_service_sector_gdp,share_elderly_65_plus,higher_education_level_share,average_number_working_days,share_construction_sector_gdp,share_agriculture_sector_gdp,commuting_jobs_share,elasticity_cost_per_kilometer_passenger,elasticity_higher_education_level_share_passenger,elasticity_gdp_passenger,elasticity_total_vehicles_passenger,elasticity_share_elderly_65_plus_passenger,elasticity_commuting_jobs_share_passenger,elasticity_gdp_cargo_domestic,elasticity_share_service_sector_gdp_cargo_domestic,elasticity_share_construction_sector_gdp_cargo_domestic,elasticity_world_trade_volume_cargo_international,blankenburgverbinding,cargo_vkt_year_2050,passenger_vkt_year_2050,combined_vkt_year_2050,cargo_demand_year_2050,passenger_demand_year_2050,combined_demand_year_2050,RoadSegment_3228_transport.passenger_car_unit_year_2050,RoadSegment_651_transport.passenger_car_unit_year_2050,RoadSegment_3260_transport.passenger_car_unit_year_2050,RoadSegment_551_transport.passenger_car_unit_year_2050,RoadSegment_660_transport.delay_factor_year_2050,RoadSegment_3227_transport.delay_factor_year_2050,RoadSegment_127_transport.passenger_car_unit_year_2050,RoadSegment_554_transport.delay_factor_year_2050,RoadSegment_A16northbound_transport.passenger_car_unit_year_2050,RoadSegment_3227_transport.passenger_car_unit_year_2050,RoadSegment_A4northbound_transport.passenger_car_unit_year_2050,RoadSegment_651_transport.delay_factor_year_2050,RoadSegment_654_transport.delay_factor_year_2050,RoadSegment_127_transport.delay_factor_year_2050,RoadSegment_A16southbound_transport.passenger_car_unit_year_2050,RoadSegment_990_transport.delay_factor_year_2050,RoadSegment_654_transport.passenger_car_unit_year_2050,RoadSegment_3299_transport.delay_factor_year_2050,RoadSegment_3260_transport.delay_factor_year_2050,RoadSegment_660_transport.passenger_car_unit_year_2050,RoadSegment_554_transport.passenger_car_unit_year_2050,RoadSegment_613_transport.delay_factor_year_2050,RoadSegment_551_transport.delay_factor_year_2050,RoadSegment_422_transport.passenger_car_unit_year_2050,RoadSegment_3228_transport.delay_factor_year_2050,RoadSegment_613_transport.passenger_car_unit_year_2050,RoadSegment_A4southbound_transport.passenger_car_unit_year_2050,RoadSegment_422_transport.delay_factor_year_2050,RoadSegment_3299_transport.passenger_car_unit_year_2050,RoadSegment_990_transport.passenger_car_unit_year_2050
experiment_226,85.81919809378611,190.56429997756797,10.84245775840146,114.39833941483757,4455.209607582168,1.2560169295152834,48.221982831197074,122.69366888875784,68.32276050576583,25.142545362724444,45.0,3.78,9.0,2.0,0.8397681830402676,-0.2202138955801278,-0.03070842844180241,0.5992990024121271,0.5566425725518753,-0.5279924917910296,0.4749018731178938,0.1503035508633706,-0.6315587115220087,0.26403152237476746,0.42698404918550875,1,488080811.2939482,8465365992.262807,9441527614.850704,11523.205194925931,390293.2327192085,413339.6431090604,7849.27567997587,2551.731151200842,2652.413441179994,7980.971601757421,2.4774550481809783,10.578072775558038,6444.207554433911,1.01430904558922,10766.282014960683,7450.484404409231,9873.356086016644,1.1317891796140946,1.1410543194086398,2.058895579259174,10186.117492064126,1.425713673902277,2595.4434706416127,1.6190350177928854,1.1288143096804693,4669.211493635808,765.6369131104741,1.8036561696656417,13.61139576118408,3741.909937630215,12.799359212337086,4009.890816914568,6605.334287556181,1.1203783477774572,5634.884779582185,5131.3972353785
experiment_227,93.43315295324284,179.9601379574401,11.902261928179682,105.93910970885428,4754.536565160202,1.4482593678745812,57.99866924645374,136.36823461055334,65.47144148633457,25.121271796946417,45.0,3.78,9.0,2.0,0.7777854072475238,-0.12325762509164925,-0.0851084947574881,0.6908849024467092,0.6363891612956118,-0.46759331727633013,0.4644652528934375,0.07899720200474111,-0.8353088736264025,0.45777534358408944,0.3652514767913441,1,488279786.53793937,8742977634.91228,9719537207.988155,11621.988290251153,406536.4822963722,429780.4588768745,7932.723288424988,2496.367096598298,2593.252319227253,8127.678208749108,2.82166764760603,11.276969139128814,6578.954512926914,1.0159371922828848,11119.115758069736,7582.828608658821,10009.813825288977,1.1207185169881582,1.097446316826463,2.1502774107735183,10374.397691858596,1.5283597373377968,2366.226610026686,1.649509909568603,1.1177005060721006,4920.194409463426,786.5442307394851,2.0682074766905574,14.564572008469163,3795.443178931682,13.30918543021118,4305.552410677843,6671.779020704529,1.127416312623481,5702.990934942437,5416.1248231273
experiment_228,95.40353591216817,133.72119450048166,10.101936182748725,112.87761642136792,4858.852183985695,2.1211305585861178,72.13313937155898,137.7558769619649,58.516194358493664,25.774864313182555,45.0,3.78,9.0,2.0,0.595228025905383,-0.11277778371038746,-0.03405339489221276,0.6573199788426731,0.5449545184864746,-0.45113773101892674,0.6469727551632762,0.26749752319847264,-0.3518506529310592,0.27060536874272195,0.40542086617016376,1,528545532.9171432,4209603110.486889,5266694176.321176,12756.59192691728,194246.5222429428,219759.7060967773,5443.311389230397,1520.222916902162,1557.0985890429556,5731.25687266422,1.2364742685832857,3.5928508882554517,3801.208100159104,1.0022949549514824,6018.058318882067,5374.144780949744,6030.644519052186,1.0166023357767429,1.014710642595798,1.1281922117457892,6025.010896672372,1.0443238166351498,1474.9350216767025,1.0569405112404722,1.0152990222047655,2953.3230131070686,484.522264184497,1.1837793692132594,4.353818745976733,2223.802796513268,3.7289326002239567,2772.931657609843,4247.866679286546,1.015016203477772,3103.21293198579,2914.845386896278
experiment_229,55.048475924626096,180.7430763689722,10.76970472394213,114.40808790333348,4350.357946544163,1.9392691544778693,53.46452432119928,166.02510266339516,57.322144679402456,23.311100844080624,45.0,3.78,9.0,2.0,0.7257087225530857,-0.2148621664070785,-0.151868848278007,0.6659454991981832,0.6655350486067674,-0.39177052351647546,0.6277291205232043,0.40692584175667235,-0.2607367838820568,0.3552791171758889,0.4541070810737783,1,730832978.1126933,7945090982.579259,9406756938.804646,17239.681801345512,377593.0108586836,412072.37446137465,7941.930693896144,2513.584378717088,2572.050861506496,8320.21801263446,2.448692042462849,12.13179196478078,6514.497951543426,1.011652903502222,10868.3773673748,7735.818064517572,9731.953939110128,1.124083480662692,1.112005238768492,2.105856726321414,10107.125342619644,1.5410693101399242,2450.047819343064,1.5298623128930666,1.1138983518647512,4646.318698886543,727.3253661893073,2.1642234989253097,15.896317396436022,3592.6273910762184,13.36643342974364,4399.203650613498,6849.251469956562,1.10228778244525,5419.971384331233,5448.405983043568
experiment_230,62.59047882165298,163.02724129658975,12.189541747470038,107.65223560621564,4964.233096669688,1.4230008297190238,56.753272928723376,142.6475416961963,60.73651437042697,23.886482732933523,45.0,3.78,9.0,2.0,0.7863493268072921,-0.21727408054268466,-0.01106870442623753,0.5313445264996823,0.6742982202037101,-0.5311345433540319,0.47864745436617606,0.4604285906581831,-1.0884495231763023,0.3787187489718227,0.34015310447051705,1,718508397.2829541,9624293638.70863,11061310433.274538,16720.19720695678,443709.75386081607,477150.1482747296,9293.371329196943,3026.0668024476927,3046.201591482625,9477.909138262694,3.720616487276462,19.896776351913537,7648.085408396269,1.023323505543007,12787.859948511112,8830.024480298256,11511.428066986213,1.260647844161754,1.1803130187723874,3.1008061164618472,11972.906952184556,1.9425463689503129,2759.7627466582057,2.115375387246325,1.2240958391900183,5439.159673055895,865.1046636145655,2.676833554124261,26.08362251416392,4324.821543788288,24.186396268859912,4819.338882843411,7579.101629501616,1.214806700127601,6528.471312724267,6259.388635786846
experiment_231,67.54535812440473,166.6116707371251,11.684896601944914,112.0446982128549,4429.875750406332,1.4987270669251882,47.77327285392259,109.12849222523964,61.94406146911388,22.917517701265705,45.0,3.78,9.0,2.0,0.8105843992016504,-0.24519849530692286,-0.08637303638313779,0.48868775134763154,0.5916817363908622,-0.5659510696801805,0.533140587159435,0.5011852744286921,-0.4725784488300153,0.3821036575565853,0.43341834166984367,1,686096018.6488607,8389674969.533635,9761867006.831356,15886.809064091962,384877.48210160166,416651.1002297856,8248.6017380221,2729.29419722791,2744.666943934547,8515.166664904085,2.5155831719057407,12.877373466754989,6748.428741390581,1.0135354604520133,11232.481267720414,7862.217970601101,10173.009564943,1.1724810947624662,1.1208958475569035,2.2734612137819803,10558.426258845737,1.5443237781042587,2497.2833573366065,1.683366941111665,1.1476922944780814,4699.048423780544,755.1013201557263,2.185563273387415,17.34228211742428,3809.997517455155,15.39002120949743,4419.225482103118,6916.508839439724,1.1293819901665665,5775.900820262753,5456.580447457661
experiment_232,85.52207629560687,144.95237922895635,9.627117057043275,110.06840381831071,4932.032651878563,1.3642535304261605,65.7209930626884,132.0038291784592,58.42132870378696,24.95560918971745,45.0,3.78,9.0,2.0,0.7628039766960693,-0.13616471167836988,-0.05407133935563033,0.5884911831784032,0.5608874412265273,-0.48878680002578256,0.5644927654715645,0.48754468319555555,-0.20262230183628116,0.43203063251475116,0.4929246869435535,1,627626589.7269537,5438447701.960649,6693700881.4145565,15001.57477418963,252025.50674687367,282028.6562952529,6327.324075994413,1936.1860707300448,1904.8691275672927,6698.081125854812,1.5263030102567714,5.4979338842425065,4804.350108068751,1.0038466594476998,7826.428396599791,6167.629026596676,7448.286080070473,1.043684609541264,1.0373082707328798,1.327124935170422,7556.896222088251,1.1301525439081628,1861.2994831119663,1.158886286079789,1.034265715370427,3607.230881773136,551.3039847759316,1.32334500081166,7.256647766236138,2752.5461140195,5.982191407673418,3193.607316198169,5054.906799310135,1.0352462949008718,4010.7707525220817,3815.657644077709
experiment_233,101.31766173484942,161.2616198114698,10.042461225457094,104.47818743619706,5119.474187277761,1.29514950239422,68.60334954740759,146.20327960081136,58.17573390818828,24.2143037942147,45.0,3.78,9.0,2.0,0.7649428729394135,-0.24151482815796557,-0.08774269772942254,0.4224220854704317,0.6966302797045372,-0.43425922894641167,0.780077327646181,0.15276345633228275,-0.8378788458525741,0.44216454699666685,0.369340497930581,1,588645497.0630809,6043194925.489007,7220485919.615169,14059.906424923884,280473.23857959546,308593.05142944324,6550.71454874966,2220.4529321723444,1891.9503076408143,6895.340641028884,1.6169052272992912,6.223105018141421,5150.326781165433,1.0050564457920603,8344.775532630865,6402.4643120391775,7865.757778078676,1.075562510653142,1.0585343190555727,1.4320302910209937,8050.774894961614,1.1556042619496538,2083.1359767282324,1.2208409065183805,1.0333455689539544,3753.354538265517,590.3118966231633,1.452554974162669,8.026887429951902,2900.448113796181,6.723936319819309,3473.624046076612,5556.760022804845,1.0434545702735256,4354.879235813776,3989.8962968170895
experiment_234,64.7063552668668,180.39044887126087,9.337154862514414,105.0829086314661,4537.746190236341,1.4411140037201926,78.60123655994389,138.61979434500876,68.14268911327173,25.633192940838686,45.0,3.78,9.0,2.0,0.7003350721792098,-0.19640149995669426,-0.10018118464488573,0.7111506084070667,0.688053479820198,-0.47223291472770945,0.8272901376759783,0.4011393780408804,-0.8827234053281455,0.29051330638559636,0.3663490989690271,1,597376109.3370513,6397252043.071814,7592004261.745916,14119.78153713718,296918.18798977777,325157.7510640521,6775.922602194954,2229.8984670825794,2105.7033750507035,7072.105502181484,1.664728501802026,6.765759698761652,5377.699941614096,1.006107555736698,8758.842019980479,6562.648010731533,8159.67376604514,1.0768564726557024,1.0654442322337927,1.5135246813115082,8369.938203862705,1.1963606549085988,2142.065867802909,1.2585674582701585,1.051166770119594,3824.0719239118566,618.9248334876247,1.4827283902009745,8.77561978617669,2992.2382622486075,7.552602741526396,3530.1299041954007,5672.195771998309,1.0492220553641665,4530.015650865458,4228.826369115021
experiment_235,107.23148054670318,120.81386522721384,11.39592922698954,107.3815721721988,4800.327353269558,0.9417884880364562,43.83825750544264,169.8961920292045,68.0213103350384,23.345743443901043,45.0,3.78,9.0,2.0,0.890776808851313,-0.18354803852643736,-0.05011040725631963,0.37791889816153423,0.6561305631764197,-0.454511998179413,0.5461802462122954,0.46631325939299223,-0.1629393470797149,0.40931405644289365,0.35814631788594686,1,540240276.0922441,6092593789.814853,7173074341.999341,12978.790709050949,280609.0993619855,306566.6807800874,6498.161169528721,1796.1111318123244,2237.6946312159016,6783.4101044634845,1.6339221728747764,5.845872612821321,5097.882354174521,1.0044725464016109,8358.507327688425,6283.591957500226,7812.780272489746,1.032349897631126,1.0538642099240418,1.4147002449589372,7957.637446162044,1.1456254020908356,2040.28130583914,1.2373707954261557,1.065253304519439,3778.97450946152,572.558840056278,1.393218261362958,7.581613704713897,2859.755091987523,6.542452850709238,3353.693711168198,5393.9750170073385,1.0410667584986577,4434.177328940738,3924.3299987476857
experiment_236,97.2597775024521,177.79219340693425,10.418178315926555,107.73879285539572,4659.522363188952,1.5564169453886874,51.39228318422982,122.09422616406468,60.89863035378112,22.97386885461697,45.0,3.78,9.0,2.0,0.7883920094969592,-0.17466117764791061,-0.11610348972446281,0.7430107929066043,0.5822227671295901,-0.4483281587033862,0.4565960614904553,0.24910856250262403,-0.6612966077721198,0.3733772826816883,0.5096288032517384,1,592911281.8239634,7366416924.502294,8552239488.150221,14087.183271922013,348465.6007505377,376639.96729438176,7247.90934412044,2242.304787246669,2431.349931088724,7623.830173834345,1.9672889537360068,8.796726701427616,6017.13793686556,1.0102126357276635,9922.400799040175,7076.899931047001,8873.700592266741,1.078581202282764,1.065370270344302,1.8048870239309347,9331.686604556946,1.357780425939051,2141.4603964645,1.386602592429029,1.0909471525391776,4200.045873931347,703.651996848896,1.822637342677877,11.501055329349615,3314.5486676913865,9.578099966816962,4033.360880975129,6174.821277439629,1.074109290778107,5009.246764868519,4913.154034171658
experiment_237,75.51991924795935,121.97406478161577,9.888650076921762,110.79071951440578,4337.413931820035,2.070840316749293,71.3148191432389,130.79300610677888,60.2257142383984,25.548391043059876,45.0,3.78,9.0,2.0,0.609307929461631,-0.1665284585926472,-0.1306875218912746,0.5618160848623448,0.6992663590748459,-0.43666020901753855,0.5981481950057304,0.28562927975473207,-0.5046503360790385,0.26290878813213064,0.3787837201418205,1,510740612.2722279,3501793442.273988,4523274666.818443,12150.24725736172,161328.21833522897,185628.7128499524,4792.723020579122,1198.7026096354991,1530.2876533464269,4857.544276126751,1.146760198198436,2.5658551870022173,3291.1598505188217,1.0007792065608576,5108.665873713162,4737.520223730749,5350.292204866344,1.006405383718302,1.0114290717614771,1.0720455359697696,5160.91070478865,1.022499372033263,1384.6588145403248,1.0302015872547832,1.01427664570412,2621.3019418844174,368.4207710699821,1.0802489369107813,2.730641700709727,1869.7508542698288,2.6401349427814647,2254.075860532179,3638.734675072504,1.0075007435999617,2648.250213429342,2460.4156602838207
experiment_238,102.62215022774302,180.20399444642464,9.427909224088268,106.61913161072852,4598.442636450238,0.8942568274575836,78.43543836306426,136.21548603666264,58.70735995875686,24.193394772656024,45.0,3.78,9.0,2.0,0.8144406712412733,-0.16889310214255854,-0.15660975509092756,0.367239645266926,0.6570665358373005,-0.5701078242966904,0.4668300357854959,0.22657711527692886,-0.06375835715945355,0.3433973796677399,0.5037709839596,1,574110742.6428044,4875577957.527291,6023799442.812901,13670.947028831948,224858.93936830983,252200.8334259737,5879.122658505592,2125.1560456363145,1551.1833708071183,6111.803488860767,1.2993586269858797,4.311433758780899,4298.175270765584,1.0025755712776787,6932.679281348285,5713.06275809153,6808.996961509592,1.063402063405524,1.017973535955126,1.2095615205902293,6823.974942980574,1.073940973495462,1550.684186324971,1.1054426139416949,1.0150678674649511,3132.6575450661594,498.6991064689023,1.238812049014851,5.337281609883932,2525.7996722149896,4.71355770865534,2960.5952332226407,4511.279419547612,1.024990253789724,3620.014222345497,3312.6650590027884
experiment_239,111.18590829940764,183.7771868888149,10.087187783481278,107.25353168491851,4951.175828048389,1.0693348989070186,74.58197569054084,154.32326431653536,58.85657706398945,24.23934331788581,45.0,3.78,9.0,2.0,0.789012938001772,-0.23749743665945255,-0.1764329471230897,0.2591990356165469,0.6817849076940629,-0.4254179816829702,0.5725404572516986,0.23588608697635896,-0.30598579465041353,0.3234863757772383,0.32592075223153055,1,590744650.4122361,5306949855.983285,6488439156.807757,14114.82929239132,244388.6834694793,272618.34205426194,6079.6215841260655,1943.238987522026,1889.0647404080316,6427.890938360427,1.4233949902214251,4.789356572970172,4609.285655638947,1.0026745557126828,7583.578721282461,5908.895986984488,7248.5675793765295,1.0443246131056745,1.032596016134525,1.2771465980587915,7276.473878513016,1.107934364689079,1799.5176384419526,1.148320908849103,1.033142601734249,3416.263851446472,503.5419541008637,1.3157752061765329,6.306572360848118,2667.1882228740687,5.246648206247319,3174.7496477422146,4974.267286184168,1.0310734672662565,3942.364998669132,3641.2137226133286
experiment_240,89.15703847590939,130.95154639895844,9.638404092767413,112.08373856566924,4306.032433703697,1.9723250602653115,61.779582306741005,118.7028387613099,65.24734077371726,24.4579338392047,45.0,3.78,9.0,2.0,0.6776470412796064,-0.1378029889992166,0.004698938048803003,0.2589075848308573,0.7176607478611813,-0.5246966233968918,0.5071060758980153,0.20013101191140634,-0.9529886903220591,0.2713212357084395,0.49388865215701905,1,468197410.4433237,3693882642.28333,4630277463.169977,11201.429707800797,169965.75824408644,192368.61765968805,4846.596574043731,1616.8334567268166,1300.7982306413878,5001.72632568435,1.1214390201661566,2.6392769015030915,3336.79770045989,1.0011867332332682,5180.488272180932,4792.147815292781,5417.750007452963,1.021249654641835,1.009735403391219,1.0761142519869873,5326.369928512439,1.020781440482613,1330.7222223854687,1.0360686147900462,1.007438535969159,2500.118320084758,409.9454774458082,1.0751797173908868,2.94550280225268,1989.572228052549,2.715092613670446,2217.6354175264755,3548.3576399119443,1.0096208600409853,2768.399044555384,2412.089227625548
experiment_241,117.09051877708626,121.7733969903128,10.816437660092502,110.74250345536947,5013.019872360008,1.9907865023305489,53.16748026019856,140.584674621858,62.52562922959123,24.625708540917245,45.0,3.78,9.0,2.0,0.7199865024737324,-0.2465137233223026,-0.00781483949685996,0.6821770251322081,0.7128865613792406,-0.5185915800359228,0.5832753110515273,0.07435080082572969,-0.6781207450970717,0.41055194822306573,0.3325782060043101,1,479206798.03843343,5126942565.019905,6085356161.096772,11581.583656201476,236745.18196371075,259908.3492761137,5657.726877155181,1941.2822081953432,1665.6054409835317,6042.755615272012,1.3345652036276323,3.917772504184359,4364.366092585552,1.003033458557946,7014.976678166851,5535.130106433098,6827.846447014509,1.0441463487371423,1.0209058389742838,1.2227715612367192,6921.759656917409,1.069056908437967,1610.3930109919606,1.1225175928072664,1.020030313829024,3220.958797835634,519.5229212463711,1.1895314026032957,5.14457702388181,2557.3935643318573,4.184989508633175,2794.378756101455,4404.771767093416,1.0262642696286268,3758.424666564051,3256.5520116028
experiment_242,64.07705181991483,128.02527354174742,11.044220951938684,110.4988901646424,4653.109719030703,1.266854257568968,69.52227675224506,129.36258324947306,59.90350158120894,25.66029776954636,45.0,3.78,9.0,2.0,0.766998433070186,-0.20378678100638842,-0.0006000135027648956,0.5398388757112992,0.5690251416413045,-0.5252923698774092,0.6788101217782383,0.456397464858102,-0.9861442143276546,0.2729702726092791,0.5026971303503491,1,591222429.5033615,5694760481.586551,6877205340.593273,14081.773221431306,264434.08198329754,292597.62842616014,6356.301477010644,2055.709219387346,1795.164040671007,6708.565177774307,1.5299054176222238,5.732003374434409,4925.203341554324,1.0046432228728448,7984.285110008737,6246.348892106285,7464.261000549232,1.055511993937408,1.03990067389826,1.3613031252802232,7701.805627458392,1.1385632204697915,1892.823130823392,1.1749347154926004,1.027028117055782,3613.38774049088,577.8632546594154,1.3449032562262049,7.295912258084847,2776.6022859040686,6.07408855529504,3245.557445815928,5138.38057663932,1.0364946971399511,4108.4238022175205,3875.861307791217
experiment_243,63.23528240373442,143.80611210771428,11.10185458754072,108.83911383787436,4710.393476136199,1.566105465091873,42.2161857321022,138.08374222754472,59.92382858643915,22.95784653262855,45.0,3.78,9.0,2.0,0.8250925947344476,-0.21581997556403626,-0.07599027242675636,0.33975846796317544,0.5899852355090792,-0.48567441794748356,0.46236892231019683,0.13301129780467608,-0.030175960838410898,0.3636449710192927,0.3969161606992054,1,493872279.91412735,6456746379.674382,7444490939.502637,11921.827834694288,300615.9071179428,324459.5627873314,6511.582070548241,2103.0233434478464,2048.645917351467,6882.412338391837,1.6744416550396075,6.135965590130424,5289.9389935091285,1.0067588899399833,8546.794221487507,6375.59179699408,7989.63482013575,1.0608018041453682,1.0688747810468482,1.4808146708491434,8243.705874043399,1.1705611395960878,2169.6018107276245,1.2438855427644382,1.0458423466105211,3837.965559336436,634.7300219660953,1.5062655759582,7.974335681333342,2953.7668805342705,6.588383058357887,3572.3958514667406,5741.997662194365,1.0467390545213673,4464.293612810948,4082.5006086765607
experiment_244,79.10899928660565,126.59128276509864,9.820107568137423,109.3168632809168,4947.762855896878,1.4258000818579104,66.24186974135175,159.1784572841023,61.058490737558,24.06934702005475,45.0,3.78,9.0,2.0,0.7501384568792583,-0.13765103550480234,0.0066394804238706084,0.34426959151607034,0.7105112927969393,-0.494632110733328,0.5569939389486641,0.3097926359863717,-0.11737646413617941,0.35878154848375754,0.43671331925491297,1,534482727.0708705,4939531058.180701,6008496512.322442,12995.140692450634,228182.47556090011,254172.75694580135,5798.373748445267,1534.8677582430698,1867.1315454777537,6168.242415362896,1.3978262338101597,4.262576548855525,4300.735540572711,1.0027968201020374,6972.232608962156,5691.872384851916,6765.475290508773,1.017251384143192,1.0348141192649136,1.2100612802154402,6825.407953617128,1.0766353927583088,1829.379592461772,1.106586558926511,1.0316299784637737,3363.4759867879493,509.0803451400505,1.254310371615282,5.499723481972498,2524.6724130444168,4.513701907584712,3007.502485723109,4836.882078184881,1.0249456712521134,3629.7928955137386,3342.439713448417
experiment_245,63.91488892123204,144.27884197560246,9.230987774970975,105.21978653189916,5031.17846361796,2.233837818230791,76.15775399658239,123.200129976634,64.044664046305,24.317037465395977,45.0,3.78,9.0,2.0,0.5499363200288812,-0.20704074672012923,-0.0061927746863535416,0.4804255270236062,0.5592380694560334,-0.4558106885815081,0.44297780074105897,0.5353709559671678,-1.0926826483816485,0.40089751347623287,0.4924189863648661,1,609804427.0780565,4621096831.992501,5840705686.148614,14579.095682684609,213201.65375490344,242359.84512027263,5753.461356051199,1843.4098332232545,1683.7552861700378,6047.768384707313,1.3367776965507263,4.002294269400673,4179.212647606781,1.0019623107962623,6798.12464779467,5574.787160872212,6753.4358443023175,1.035894482126028,1.0254048251656716,1.1873065370876423,6618.125558641354,1.073763032836125,1690.8069700140263,1.0908257939516093,1.0209177572688068,3226.270724909026,466.0754956323094,1.206777903457719,5.158346685617783,2438.9129110345734,4.4060960794294886,2855.8869290143525,4546.693899028379,1.021730565318604,3487.454391128113,3310.6702566665563
experiment_246,81.75613172292098,148.85251873129508,9.760097626782974,110.53537047285708,4668.32445028763,1.0332855618012604,41.03288288209003,119.9090768757947,66.15934218645242,23.87655617905341,45.0,3.78,9.0,2.0,0.8878341654996145,-0.19094724025515675,-0.08323871854799277,0.3603977545233904,0.5503825142813707,-0.4317330378133107,0.48781752037927373,0.25593909953820654,-1.2554418518082915,0.4225126964049468,0.48053321456688675,1,499451720.86348784,5695829257.763637,6694732699.490612,11904.646172583038,264774.7149983082,288584.0073434743,6163.635992648129,1823.346768539005,2047.522523364171,6443.032997201915,1.396777866917791,5.1209518207655575,4792.907600753971,1.00512554448186,7735.538092637184,6034.125813399582,7232.127195434594,1.0343571538330627,1.0472616872260698,1.3240196009643377,7509.946209545807,1.112392360114682,1974.6597879499425,1.1663877616378484,1.0457418769849045,3361.257903531417,592.3183652885518,1.339618989018848,6.356751683972841,2717.0386087918364,5.4862970180716895,3233.054071311209,5207.713859261152,1.0334624931562115,4057.294952907152,3678.243139730032
experiment_247,59.53554479272924,167.03441999616425,9.569011531476368,112.7804940494004,4478.645648544068,1.5085540850242831,59.32218572681996,154.5014259573494,64.77914051455423,25.049182818066747,45.0,3.78,9.0,2.0,0.7632520486487738,-0.2222296455703528,-0.16734149392789552,0.4109711974183775,0.5454411301893329,-0.537978470000624,0.6888017211799973,0.026363181740354638,-0.886740994356882,0.4550550264884961,0.4376977874028125,1,490604240.6206244,5458838769.737489,6440047250.978738,11844.2253773045,252293.04903951733,275981.4997941263,5996.709321439072,2017.516101503916,1805.388018794728,6268.375957375556,1.3666470547462797,4.587576348487415,4613.252438586607,1.0037093689336134,7433.477939090573,5828.613594317667,7118.44745684633,1.0515001068927303,1.0329618099327205,1.2781018874440462,7280.53574106527,1.0877076249533637,1804.545095505546,1.1535016506809397,1.0276491289694454,3295.543336547687,546.3066900542923,1.3403682006350743,5.799104838783983,2667.2833024786623,5.01968557932654,3234.835656327988,5039.380751833534,1.031077898316063,3976.3490313703,3457.128907720273
experiment_248,101.54008324859618,176.8434440470035,10.859358307266856,113.81396034405634,4587.921407288206,1.3559945858914102,70.81061726876919,170.95286660953465,59.74513215159844,24.71962837958271,45.0,3.78,9.0,2.0,0.7459819744971434,-0.21554669180675903,-0.03997403755129064,0.4694191317848675,0.6961888900518183,-0.4536520402685615,0.6706622724327629,0.48904529327684787,-0.666748729133927,0.3007601124901039,0.4545495723579097,1,790640746.3196448,6358594004.208168,7939875496.847458,18655.98622974095,296530.5112058907,333842.4836653726,7287.745999033844,2254.4343600575794,2225.1762960387937,7638.655873315269,1.9388389263126116,8.681334706299843,5520.489457035662,1.0055025261034791,9221.335332357598,7050.5687086661255,8648.426865996957,1.0802953642233777,1.0712202756767335,1.5702763951481145,8603.296874375012,1.3124656809035185,2187.8416685499856,1.2455163116722028,1.063805325707398,4168.816209900584,602.9214357003382,1.7368425498639288,11.58297751662941,3082.8074173393497,9.768251605725828,3923.8161560254766,6111.657824575463,1.0554575446334185,4471.737726732604,4749.597605624995
experiment_249,97.37941781060572,161.4424044542478,11.23192288930885,106.5059928289345,4904.168617134095,1.7533260972526563,62.0236327448541,116.59970323878434,62.63740756763761,24.472255744982448,45.0,3.78,9.0,2.0,0.7123077938149017,-0.10681249635791906,0.0003911313319944487,0.7252192403180375,0.5849954735477804,-0.4397634054506863,0.594625007581166,0.10357510241777229,-0.9991115074730037,0.39970824560430007,0.4266768140528851,1,505853293.7817026,7662223769.16675,8673930356.730156,11897.740976642865,355229.7786722146,379025.2606255004,7309.597342056287,2449.86020955502,2348.345728224648,7520.670482923226,2.07466326475286,8.394237918752538,6020.284660983051,1.010646784194761,10005.948353252848,6983.744332738199,9110.248885422645,1.1119709359839365,1.1046016063244897,1.8065720409118948,9439.552201481954,1.327356412269751,2408.516164059312,1.4491986983992684,1.0791493532123042,4312.042947642976,711.0903902341904,1.652616077180438,10.944119504424224,3419.267540498904,9.87388729588958,3806.531420238994,6215.047584298306,1.0839280997875425,5200.74856824878,4805.199785004067
experiment_250,115.6916726070663,175.96818595478632,9.954436247576249,107.88048392706624,4406.943516933949,1.5612411972085427,73.54594011291827,165.4380159518707,61.24553883447562,24.54058196524796,45.0,3.78,9.0,2.0,0.6962355777996817,-0.11652268512859698,-0.15224062918158796,0.48375436421543644,0.6997598022117039,-0.5558465595035706,0.7597900609196524,0.4030379318554368,-0.9659305770270332,0.40618043296410444,0.4165094184227926,1,729851819.0306668,4436419466.015295,5896123104.076629,17223.034518348628,205147.42151916237,239593.49055585964,6082.162940869128,1590.2955317951742,1876.1382001272304,6405.507204584997,1.3610777785292858,4.933497865411276,4266.957077152341,1.0022648295230858,6917.630826568198,5964.303110754019,6749.390527089301,1.0198816052930382,1.0242002482643675,1.20353924211144,6616.187480039522,1.108536057278898,1670.3978878160597,1.070320951992595,1.0322447144424327,3282.956795166897,482.9243191230463,1.3152249811877597,6.233041617902362,2349.23040288718,5.2537532648302765,3173.365776295808,4843.763664111868,1.018701545886551,3271.3530862493976,3646.2777403188
